,Author Username,Author url,Text ID,url,Text Title,Medium Orig,Fandom Categories,Chapter Amount,Creation Date,Update Date,Word Count,Story Type,Genre,Age Restriction,Endorsment Amount,Review Amount,Gender,Data
266,a687,redacted,redacted,redacted,t25870,Bücher,Warrior Cats,3.0,2020-07-01,2020-07-29,1179.0,,"Abenteuer,  Fantasy",P12,2.0,4.0,,redacted
267,a5471,redacted,redacted,redacted,t29444,Bücher,Warrior Cats,1.0,2020-08-07,2020-08-07,423.0,,"Fantasy,  Freundschaft",P12,0.0,2.0,,redacted
268,a6669,redacted,redacted,redacted,t15155,Bücher,Warrior Cats,1.0,2020-01-02,2020-01-02,3639.0,,"Freundschaft,  Schmerz/ Trost",P16,3.0,1.0,,redacted
269,a7933,redacted,redacted,redacted,t22847,Bücher,Warrior Cats,3.0,2020-01-03,2020-01-05,1327.0,,"Abenteuer,  Fantasy",P12,0.0,0.0,,redacted
270,a10986,redacted,redacted,redacted,t2144,Bücher,Warrior Cats,1.0,2020-01-10,2020-01-10,1329.0,,Drama,P12,2.0,3.0,,redacted
271,a6669,redacted,redacted,redacted,t17738,Bücher,Warrior Cats,1.0,2020-01-10,2020-01-10,3048.0,,Romanze,P12,6.0,0.0,,redacted
272,a4493,redacted,redacted,redacted,t15008,Bücher,Warrior Cats,8.0,2020-01-06,2020-01-13,3721.0,,Fantasy,P12,2.0,7.0,,redacted
273,a1909,redacted,redacted,redacted,t37195,Bücher,Warrior Cats,2.0,2020-01-22,2020-01-22,1544.0,,"Humor,  Freundschaft",P6,0.0,1.0,,redacted
274,a13097,redacted,redacted,redacted,t11288,Bücher,Warrior Cats,2.0,2020-01-23,2020-01-23,2786.0,,"Fantasy,  Freundschaft",P12,1.0,1.0,,redacted
275,a1909,redacted,redacted,redacted,t37249,Bücher,Warrior Cats,2.0,2020-01-24,2020-01-24,838.0,,"Drama,  Romanze",P12 Slash,0.0,2.0,,redacted
276,a1909,redacted,redacted,redacted,t27159,Bücher,Warrior Cats,1.0,2020-01-24,2020-01-24,659.0,,Humor,P12,0.0,0.0,,redacted
277,a1909,redacted,redacted,redacted,t22303,Bücher,Warrior Cats,1.0,2020-01-25,2020-01-25,291.0,,"Abenteuer,  Romanze",P12 Slash,0.0,1.0,,redacted
278,a6669,redacted,redacted,redacted,t12084,Bücher,Warrior Cats,1.0,2020-01-26,2020-01-26,3002.0,,"Abenteuer,  Schmerz/ Trost",P16,4.0,2.0,,redacted
